UniProt1	UniProt2	symbol1	symbol2	evidence type	adipose tissue	adrenal gland	amygdala	bone	bone marrow	brain	dorsal root ganglia	heart	hypothalamus	kidney	liver	lung	lymph nodes	mammary gland	ovary	pancreas	pituitary gland	placenta	prostate	salivary gland	skeletal muscle	small intestine	spleen	stomach	testes	uterus	telencephalon	metencephalon	myelencephalon	mesencephalon	diencephalon	synovial macrophages	chondrocytes	growth plate cartilage	synovial membrane	articular cartilage
P08237	Q9NPI6	PFKM	DCP1A	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
P08237	Q5VVQ6	PFKM	YOD1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P08237	P10586	PFKM	PTPRF	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1
P08237	P29475	PFKM	NOS1	exp;pred	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0
P08237	Q16401	PFKM	PSMD5	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1
P08237	P23508	PFKM	MCC	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1
P08237	Q8IUQ4	PFKM	SIAH1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08237	P57078	PFKM	RIPK4	exp	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	?	?	?	?	?	?	?	?	?	?
P08253	P80188	MMP2	LCN2	exp;pred	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
P08253	P12109	MMP2	COL6A1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08253	P80098	MMP2	CCL7	exp;pred	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
P08253	P20807	MMP2	CAPN3	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P08253	Q14031	MMP2	COL4A6	exp	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P08253	P50281	MMP2	MMP14	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q99727	MMP2	TIMP4	exp;pred	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1
P08253	Q86VP6	MMP2	CAND1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08253	P08253	MMP2	MMP2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q99715	MMP2	COL12A1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P08253	P08572	MMP2	COL4A2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08253	P48061	MMP2	CXCL12	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q9NPA2	MMP2	MMP25	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0
P08253	Q08629	MMP2	SPOCK1	exp	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	P12111	MMP2	COL6A3	exp;pred	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q8IX30	MMP2	SCUBE3	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P08253	Q02388	MMP2	COL7A1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08253	P56817	MMP2	BACE1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	P17936	MMP2	IGFBP3	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q96M94	MMP2	KLHL15	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P08253	P35442	MMP2	THBS2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q9BXB5	MMP2	OSBPL10	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08253	Q05707	MMP2	COL14A1	exp	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1
P08253	Q5KU26	MMP2	COLEC12	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q9ULZ9	MMP2	MMP17	exp	1	0	1	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
P08253	P17931	MMP2	LGALS3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q96GW7	MMP2	BCAN	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
P08253	P20908	MMP2	COL5A1	exp;pred	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q15726	MMP2	KISS1	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P08253	P10915	MMP2	HAPLN1	exp	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1
P08253	P12110	MMP2	COL6A2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08253	Q9GZQ8	MMP2	MAP1LC3B	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08253	P35625	MMP2	TIMP3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	P29323	MMP2	EPHB2	exp	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
P08253	P16035	MMP2	TIMP2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	P51532	MMP2	SMARCA4	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P08253	Q92838	MMP2	EDA	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
P08253	Q8NBP7	MMP2	PCSK9	exp	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
P08253	P39060	MMP2	COL18A1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1
P08842	Q8IWT6	STS	LRRC8A	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1
P08842	P22681	STS	CBL	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1
P08842	Q9NUT2	STS	ABCB8	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1
P08842	Q8N5K1	STS	CISD2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1
P08842	P17302	STS	GJA1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1
P08842	Q07065	STS	CKAP4	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1
P08842	Q9Y6M5	STS	SLC30A1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1
P08842	Q9H6U8	STS	ALG9	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1
P08842	Q9Y219	STS	JAG2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1
P08842	Q6UWQ5	STS	LYZL1	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
P08842	Q96N66	STS	MBOAT7	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1
P08842	Q8WVP7	STS	LMBR1	exp	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1
P08842	Q8TBA6	STS	GOLGA5	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1
P08842	Q9H6R6	STS	ZDHHC6	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1
P08842	Q6NUQ4	STS	TMEM214	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1
P08842	Q8NBJ9	STS	SIDT2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1
P08842	Q9BYC5	STS	FUT8	exp	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1
P08842	Q8NBK3	STS	SUMF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1
P08842	Q8NC44	STS	RETREG2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1
P08842	Q8NB49	STS	ATP11C	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1
P08842	Q9NU19	STS	TBC1D22B	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	0	1	0	1
P08842	Q9NQX3	STS	GPHN	exp	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1
P09601	P09601	HMOX1	HMOX1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
P09601	Q9BUN8	HMOX1	DERL1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1
P09601	Q86Y33	HMOX1	CDC20B	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
P09601	Q02297	HMOX1	NRG1	exp	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0
P09601	Q15717	HMOX1	ELAVL1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
P09601	P31749	HMOX1	AKT1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1
P09601	Q9H6E5	HMOX1	TUT1	exp	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1
P09601	P54274	HMOX1	TERF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
P09601	Q99835	HMOX1	SMO	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1
P09601	Q16880	HMOX1	UGT8	exp	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0
P09601	Q9Y5I4	HMOX1	PCDHAC2	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0
P09601	P35408	HMOX1	PTGER4	exp	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1
P09601	P16435	HMOX1	POR	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
P09601	P48960	HMOX1	CD97	exp	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0
P09601	Q9NUX5	HMOX1	POT1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	1
P09601	P29475	HMOX1	NOS1	exp;pred	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0
P09601	Q9C0I9	HMOX1	LRRC27	exp	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P09601	Q9Y6I9	HMOX1	TEX264	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1
P09601	Q96Q40	HMOX1	CDK15	exp	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0
P09601	P30043	HMOX1	BLVRB	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
P09601	Q92890	HMOX1	UFD1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
P09601	Q13200	HMOX1	PSMD2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
P09601	P17040	HMOX1	ZSCAN20	exp	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P09601	Q9UMR2	HMOX1	DDX19B	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
P09601	Q8N6L0	HMOX1	CCDC155	exp	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
P09601	Q9UGM1	HMOX1	CHRNA9	exp	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P09601	Q86TM6	HMOX1	SYVN1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
P09601	Q9C0K1	HMOX1	SLC39A8	exp	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1
P09601	Q9P246	HMOX1	STIM2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P09601	Q9NU19	HMOX1	TBC1D22B	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1
P09601	Q10570	HMOX1	CPSF1	exp	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	1	1	1	0	1	0	0	0	0	0
P09601	Q9BZ11	HMOX1	ADAM33	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1
P09601	P10321	HMOX1	HLA-C	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
P09601	Q9Y5M8	HMOX1	SRPRB	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
P10415	Q8IZY5	BCL2	BLID	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P10415	P42574	BCL2	CASP3	exp;pred	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	P38646	BCL2	HSPA9	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q99638	BCL2	RAD9A	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P10415	P17931	BCL2	LGALS3	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	P62140	BCL2	PPP1CB	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	P48454	BCL2	PPP3CC	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q14457	BCL2	BECN1	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q9NQS1	BCL2	AVEN	exp;pred	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P10415	P24941	BCL2	CDK2	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q86XN8	BCL2	MEX3D	exp	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
P10415	P17612	BCL2	PRKACA	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P10415	P55957	BCL2	BID	exp;ortho;pred	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1
P10415	Q9Y6K9	BCL2	IKBKG	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q9C0C7	BCL2	AMBRA1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P10415	Q07820	BCL2	MCL1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q7Z465	BCL2	BNIPL	exp;pred	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P10415	Q9Y287	BCL2	ITM2B	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q08209	BCL2	PPP3CA	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P10415	Q14790	BCL2	CASP8	exp;pred	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	P49715	BCL2	CEBPA	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0
P10415	Q07812	BCL2	BAX	exp;ortho;pred	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0
P10415	Q9BZR8	BCL2	BCL2L14	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
P10415	P49768	BCL2	PSEN1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q16611	BCL2	BAK1	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
P10415	Q15172	BCL2	PPP2R5A	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	P16615	BCL2	ATP2A2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q14145	BCL2	KEAP1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q9NYF8	BCL2	BCLAF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	P17655	BCL2	CAPN2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q9Y4H2	BCL2	IRS2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P10415	Q07869	BCL2	PPARA	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1
P10415	Q86Y07	BCL2	VRK2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q15637	BCL2	SF1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	P50452	BCL2	SERPINB8	exp	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1
P10415	Q96LC9	BCL2	BMF	exp;ortho;pred	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0
P10415	Q8N5K1	BCL2	CISD2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1
P10415	P63167	BCL2	DYNLL1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
P10415	Q9NQC3	BCL2	RTN4	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1
